LeetCode No,Problem Title,Level,Tags,Acceptance,URL
259, 3Sum Smaller,Medium,ArrayTwo PointersBinary Search1+,50.4,https://leetcode.com/problems/3sum-smaller
260, Single Number III,Medium,ArrayBit Manipulation,67.2,https://leetcode.com/problems/single-number-iii
261, Graph Valid Tree,Medium,Depth-First SearchBreadth-First Search2+,46.1,https://leetcode.com/problems/graph-valid-tree
262, Trips and Users,Hard,Database,38,https://leetcode.com/problems/trips-and-users
263, Ugly Number,Easy,Math,41.8,https://leetcode.com/problems/ugly-number
264, Ugly Number II,Medium,Hash TableMathDynamic Programming1+,45.4,https://leetcode.com/problems/ugly-number-ii
265, Paint House II,Hard,ArrayDynamic Programming,51.2,https://leetcode.com/problems/paint-house-ii
266, Palindrome Permutation,Easy,Hash TableStringBit Manipulation,65.5,https://leetcode.com/problems/palindrome-permutation
267, Palindrome Permutation II,Medium,Hash TableStringBacktracking,39.9,https://leetcode.com/problems/palindrome-permutation-ii
268, Missing Number,Easy,ArrayHash TableMath2+,60.5,https://leetcode.com/problems/missing-number
269, Alien Dictionary,Hard,ArrayStringDepth-First Search3+,34.9,https://leetcode.com/problems/alien-dictionary
270, Closest Binary Search Tree Value,Easy,Binary SearchTreeDepth-First Search2+,54,https://leetcode.com/problems/closest-binary-search-tree-value
271, Encode and Decode Strings,Medium,ArrayStringDesign,38.7,https://leetcode.com/problems/encode-and-decode-strings
272, Closest Binary Search Tree Value II,Hard,Two PointersStackTree4+,57.4,https://leetcode.com/problems/closest-binary-search-tree-value-ii
273, Integer to English Words,Hard,MathStringRecursion,29.6,https://leetcode.com/problems/integer-to-english-words
274, H-Index,Medium,ArraySortingCounting Sort,37.7,https://leetcode.com/problems/h-index
275, H-Index II,Medium,ArrayBinary Search,37.1,https://leetcode.com/problems/h-index-ii
276, Paint Fence,Medium,Dynamic Programming,43.1,https://leetcode.com/problems/paint-fence
277, Find the Celebrity,Medium,Two PointersGreedyGraph1+,46.9,https://leetcode.com/problems/find-the-celebrity
278, First Bad Version,Easy,Binary SearchInteractive,42,https://leetcode.com/problems/first-bad-version
279, Perfect Squares,Medium,MathDynamic Programming1+,52,https://leetcode.com/problems/perfect-squares
280, Wiggle Sort,Medium,ArrayGreedySorting,66.1,https://leetcode.com/problems/wiggle-sort
281, Zigzag Iterator,Medium,ArrayDesignQueue1+,61.7,https://leetcode.com/problems/zigzag-iterator
282, Expression Add Operators,Hard,MathStringBacktracking,39.2,https://leetcode.com/problems/expression-add-operators
283, Move Zeroes,Easy,ArrayTwo Pointers,60.8,https://leetcode.com/problems/move-zeroes
284, Peeking Iterator,Medium,ArrayDesignIterator,57.7,https://leetcode.com/problems/peeking-iterator
285, Inorder Successor in BST,Medium,TreeDepth-First Search2+,47.4,https://leetcode.com/problems/inorder-successor-in-bst
286, Walls and Gates,Medium,ArrayBreadth-First SearchMatrix,59.5,https://leetcode.com/problems/walls-and-gates
287, Find the Duplicate Number,Medium,ArrayTwo PointersBinary Search1+,58.9,https://leetcode.com/problems/find-the-duplicate-number
288, Unique Word Abbreviation,Medium,ArrayHash TableString1+,24.9,https://leetcode.com/problems/unique-word-abbreviation
289, Game of Life,Medium,ArrayMatrixSimulation,65.6,https://leetcode.com/problems/game-of-life
290, Word Pattern,Easy,Hash TableString,40.2,https://leetcode.com/problems/word-pattern
291, Word Pattern II,Medium,Hash TableStringBacktracking,46.5,https://leetcode.com/problems/word-pattern-ii
292, Nim Game,Easy,MathBrainteaserGame Theory,55.6,https://leetcode.com/problems/nim-game
293, Flip Game,Easy,String,62.6,https://leetcode.com/problems/flip-game
294, Flip Game II,Medium,MathDynamic Programming3+,51.6,https://leetcode.com/problems/flip-game-ii
295, Find Median from Data Stream,Hard,Two PointersDesignSorting2+,50.5,https://leetcode.com/problems/find-median-from-data-stream
296, Best Meeting Point,Hard,ArrayMathSorting1+,59.5,https://leetcode.com/problems/best-meeting-point
297, Serialize and Deserialize Binary Tree,Hard,StringTreeDepth-First Search3+,54,https://leetcode.com/problems/serialize-and-deserialize-binary-tree
298, Binary Tree Longest Consecutive Sequence,Medium,TreeDepth-First SearchBinary Tree,51.4,https://leetcode.com/problems/binary-tree-longest-consecutive-sequence
299, Bulls and Cows,Medium,Hash TableStringCounting,47.4,https://leetcode.com/problems/bulls-and-cows
300, Longest Increasing Subsequence,Medium,ArrayBinary SearchDynamic Programming,49.7,https://leetcode.com/problems/longest-increasing-subsequence
301, Remove Invalid Parentheses,Hard,StringBacktrackingBreadth-First Search,46.9,https://leetcode.com/problems/remove-invalid-parentheses
302, Smallest Rectangle Enclosing Black Pixels,Hard,ArrayBinary SearchDepth-First Search2+,57.4,https://leetcode.com/problems/smallest-rectangle-enclosing-black-pixels
303, Range Sum Query - Immutable,Easy,ArrayDesignPrefix Sum,56.1,https://leetcode.com/problems/range-sum-query-immutable
304, Range Sum Query 2D - Immutable,Medium,ArrayDesignMatrix1+,51,https://leetcode.com/problems/range-sum-query-2d-immutable
305, Number of Islands II,Hard,ArrayUnion Find,39.4,https://leetcode.com/problems/number-of-islands-ii
306, Additive Number,Medium,StringBacktracking,30.6,https://leetcode.com/problems/additive-number
307, Range Sum Query - Mutable,Medium,ArrayDesignBinary Indexed Tree1+,38.8,https://leetcode.com/problems/range-sum-query-mutable
308, Range Sum Query 2D - Mutable,Hard,ArrayDesignBinary Indexed Tree2+,41.4,https://leetcode.com/problems/range-sum-query-2d-mutable
309, Best Time to Buy and Sell Stock with Cooldown,Medium,ArrayDynamic Programming,52.8,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-cooldown
310, Minimum Height Trees,Medium,Depth-First SearchBreadth-First Search2+,38.2,https://leetcode.com/problems/minimum-height-trees
311, Sparse Matrix Multiplication,Medium,ArrayHash TableMatrix,66.5,https://leetcode.com/problems/sparse-matrix-multiplication
312, Burst Balloons,Hard,ArrayDynamic Programming,56.4,https://leetcode.com/problems/burst-balloons
313, Super Ugly Number,Medium,ArrayMathDynamic Programming,45.8,https://leetcode.com/problems/super-ugly-number
314, Binary Tree Vertical Order Traversal,Medium,Hash TableTreeDepth-First Search2+,51.4,https://leetcode.com/problems/binary-tree-vertical-order-traversal
315, Count of Smaller Numbers After Self,Hard,ArrayBinary SearchDivide and Conquer4+,42,https://leetcode.com/problems/count-of-smaller-numbers-after-self
316, Remove Duplicate Letters,Medium,StringStackGreedy1+,44,https://leetcode.com/problems/remove-duplicate-letters
317, Shortest Distance from All Buildings,Hard,ArrayBreadth-First SearchMatrix,43.2,https://leetcode.com/problems/shortest-distance-from-all-buildings
318, Maximum Product of Word Lengths,Medium,ArrayStringBit Manipulation,60.2,https://leetcode.com/problems/maximum-product-of-word-lengths
319, Bulb Switcher,Medium,MathBrainteaser,47.4,https://leetcode.com/problems/bulb-switcher
320, Generalized Abbreviation,Medium,StringBacktrackingBit Manipulation,56.6,https://leetcode.com/problems/generalized-abbreviation
321, Create Maximum Number,Hard,StackGreedyMonotonic Stack,28.5,https://leetcode.com/problems/create-maximum-number
322, Coin Change,Medium,ArrayDynamic Programming1+,40.7,https://leetcode.com/problems/coin-change
323, Number of Connected Components in an Undirected Graph,Medium,Depth-First SearchBreadth-First Search2+,61.4,https://leetcode.com/problems/number-of-connected-components-in-an-undirected-graph
324, Wiggle Sort II,Medium,ArrayDivide and ConquerSorting1+,32.3,https://leetcode.com/problems/wiggle-sort-ii
325, Maximum Size Subarray Sum Equals k,Medium,ArrayHash Table,49.2,https://leetcode.com/problems/maximum-size-subarray-sum-equals-k
326, Power of Three,Easy,MathRecursion,43.6,https://leetcode.com/problems/power-of-three
327, Count of Range Sum,Hard,ArrayBinary SearchDivide and Conquer4+,36.1,https://leetcode.com/problems/count-of-range-sum
328, Odd Even Linked List,Medium,Linked List,59.6,https://leetcode.com/problems/odd-even-linked-list
329, Longest Increasing Path in a Matrix,Hard,Dynamic ProgrammingDepth-First Search4+,51.3,https://leetcode.com/problems/longest-increasing-path-in-a-matrix
330, Patching Array,Hard,ArrayGreedy,39.6,https://leetcode.com/problems/patching-array
331, Verify Preorder Serialization of a Binary Tree,Medium,StringStackTree1+,43.8,https://leetcode.com/problems/verify-preorder-serialization-of-a-binary-tree
332, Reconstruct Itinerary,Hard,Depth-First SearchGraphEulerian Circuit,40.3,https://leetcode.com/problems/reconstruct-itinerary
333, Largest BST Subtree,Medium,Dynamic ProgrammingTree3+,41.5,https://leetcode.com/problems/largest-bst-subtree
334, Increasing Triplet Subsequence,Medium,ArrayGreedy,41.6,https://leetcode.com/problems/increasing-triplet-subsequence
335, Self Crossing,Hard,ArrayMathGeometry,29.1,https://leetcode.com/problems/self-crossing
336, Palindrome Pairs,Hard,ArrayHash TableString1+,35.6,https://leetcode.com/problems/palindrome-pairs
337, House Robber III,Medium,Dynamic ProgrammingTree2+,53.6,https://leetcode.com/problems/house-robber-iii
338, Counting Bits,Easy,Dynamic ProgrammingBit Manipulation,74.5,https://leetcode.com/problems/counting-bits
339, Nested List Weight Sum,Medium,Depth-First SearchBreadth-First Search,81.5,https://leetcode.com/problems/nested-list-weight-sum
340, Longest Substring with At Most K Distinct Characters,Medium,Hash TableStringSliding Window,47.4,https://leetcode.com/problems/longest-substring-with-at-most-k-distinct-characters
341, Flatten Nested List Iterator,Medium,StackTreeDepth-First Search3+,60.8,https://leetcode.com/problems/flatten-nested-list-iterator
342, Power of Four,Easy,MathBit ManipulationRecursion,44.2,https://leetcode.com/problems/power-of-four
343, Integer Break,Medium,MathDynamic Programming,54.3,https://leetcode.com/problems/integer-break
344, Reverse String,Easy,Two PointersStringRecursion,75.1,https://leetcode.com/problems/reverse-string
345, Reverse Vowels of a String,Easy,Two PointersString,47.1,https://leetcode.com/problems/reverse-vowels-of-a-string
346, Moving Average from Data Stream,Easy,ArrayDesignQueue1+,76.5,https://leetcode.com/problems/moving-average-from-data-stream
347, Top K Frequent Elements,Medium,ArrayHash TableDivide and Conquer5+,65,https://leetcode.com/problems/top-k-frequent-elements
348, Design Tic-Tac-Toe,Medium,ArrayHash TableDesign1+,57.3,https://leetcode.com/problems/design-tic-tac-toe
349, Intersection of Two Arrays,Easy,ArrayHash TableTwo Pointers2+,69.3,https://leetcode.com/problems/intersection-of-two-arrays
350, Intersection of Two Arrays II,Easy,ArrayHash TableTwo Pointers2+,55.1,https://leetcode.com/problems/intersection-of-two-arrays-ii
351, Android Unlock Patterns,Medium,Dynamic ProgrammingBacktracking,51.1,https://leetcode.com/problems/android-unlock-patterns
352, Data Stream as Disjoint Intervals,Hard,Binary SearchDesignOrdered Set,50.8,https://leetcode.com/problems/data-stream-as-disjoint-intervals
353, Design Snake Game,Medium,ArrayDesignQueue1+,38.4,https://leetcode.com/problems/design-snake-game
354, Russian Doll Envelopes,Hard,ArrayBinary Search2+,38.8,https://leetcode.com/problems/russian-doll-envelopes
355, Design Twitter,Medium,Hash TableLinked ListDesign1+,35,https://leetcode.com/problems/design-twitter
356, Line Reflection,Medium,ArrayHash TableMath,34.4,https://leetcode.com/problems/line-reflection
357, Count Numbers with Unique Digits,Medium,MathDynamic ProgrammingBacktracking,50.8,https://leetcode.com/problems/count-numbers-with-unique-digits
358, Rearrange String k Distance Apart,Hard,Hash TableStringGreedy3+,37.2,https://leetcode.com/problems/rearrange-string-k-distance-apart
359, Logger Rate Limiter,Easy,Hash TableDesign,75.1,https://leetcode.com/problems/logger-rate-limiter
360, Sort Transformed Array,Medium,ArrayMathTwo Pointers1+,54,https://leetcode.com/problems/sort-transformed-array
361, Bomb Enemy,Medium,ArrayDynamic ProgrammingMatrix,50.2,https://leetcode.com/problems/bomb-enemy
362, Design Hit Counter,Medium,ArrayHash TableBinary Search2+,67.6,https://leetcode.com/problems/design-hit-counter
363, Max Sum of Rectangle No Larger Than K,Hard,ArrayBinary Search3+,40.2,https://leetcode.com/problems/max-sum-of-rectangle-no-larger-than-k
364, Nested List Weight Sum II,Medium,StackDepth-First SearchBreadth-First Search,68.7,https://leetcode.com/problems/nested-list-weight-sum-ii
365, Water and Jug Problem,Medium,MathDepth-First SearchBreadth-First Search,35,https://leetcode.com/problems/water-and-jug-problem
366, Find Leaves of Binary Tree,Medium,TreeDepth-First SearchBinary Tree,79,https://leetcode.com/problems/find-leaves-of-binary-tree
367, Valid Perfect Square,Easy,MathBinary Search,43.1,https://leetcode.com/problems/valid-perfect-square
368, Largest Divisible Subset,Medium,ArrayMathDynamic Programming1+,40.7,https://leetcode.com/problems/largest-divisible-subset
369, Plus One Linked List,Medium,Linked ListMath,60.6,https://leetcode.com/problems/plus-one-linked-list
370, Range Addition,Medium,ArrayPrefix Sum,69.9,https://leetcode.com/problems/range-addition
371, Sum of Two Integers,Medium,MathBit Manipulation,50.6,https://leetcode.com/problems/sum-of-two-integers
372, Super Pow,Medium,MathDivide and Conquer,37.5,https://leetcode.com/problems/super-pow
373, Find K Pairs with Smallest Sums,Medium,ArrayHeap (Priority Queue),38.6,https://leetcode.com/problems/find-k-pairs-with-smallest-sums
374, Guess Number Higher or Lower,Easy,Binary SearchInteractive,49.5,https://leetcode.com/problems/guess-number-higher-or-lower
375, Guess Number Higher or Lower II,Medium,MathDynamic ProgrammingGame Theory,45.6,https://leetcode.com/problems/guess-number-higher-or-lower-ii
376, Wiggle Subsequence,Medium,ArrayDynamic ProgrammingGreedy,45.1,https://leetcode.com/problems/wiggle-subsequence
377, Combination Sum IV,Medium,ArrayDynamic Programming,49.6,https://leetcode.com/problems/combination-sum-iv
378, Kth Smallest Element in a Sorted Matrix,Medium,ArrayBinary SearchSorting2+,59.9,https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix
379, Design Phone Directory,Medium,ArrayHash TableLinked List2+,50.5,https://leetcode.com/problems/design-phone-directory
380, Insert Delete GetRandom O(1),Medium,ArrayHash TableMath2+,51.5,https://leetcode.com/problems/insert-delete-getrandom-o1
381, Insert Delete GetRandom O(1) - Duplicates allowed,Hard,ArrayHash TableMath2+,35.5,https://leetcode.com/problems/insert-delete-getrandom-o1-duplicates-allowed
382, Linked List Random Node,Medium,Linked ListMathReservoir Sampling1+,59.1,https://leetcode.com/problems/linked-list-random-node
383, Ransom Note,Easy,Hash TableStringCounting,56,https://leetcode.com/problems/ransom-note
384, Shuffle an Array,Medium,ArrayMathRandomized,57.2,https://leetcode.com/problems/shuffle-an-array
385, Mini Parser,Medium,StringStackDepth-First Search,36,https://leetcode.com/problems/mini-parser
386, Lexicographical Numbers,Medium,Depth-First SearchTrie,59.2,https://leetcode.com/problems/lexicographical-numbers
387, First Unique Character in a String,Easy,Hash TableStringQueue1+,57.3,https://leetcode.com/problems/first-unique-character-in-a-string
388, Longest Absolute File Path,Medium,StringStackDepth-First Search,46.1,https://leetcode.com/problems/longest-absolute-file-path
